,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
227,2,10500000.0,47.0,35.0,9.0,4.285717938860633,11.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0
228,2,10500000.0,55.0,32.0,8.0,8.093584856934932,NA,0.0,0.0,0.0,1.0,7.0,17.0,0.0
229,2,10500000.0,40.0,28.0,6.0,3.6146451804558812,10.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
230,1,10500000.0,39.0,19.0,9.0,4.083752473011557,3.0,1.0,0.0,0.0,1.0,11.0,17.0,0.0
231,3,10500000.0,65.0,47.0,9.0,7.276160963048988,9.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0
232,1,10500000.0,30.0,17.0,7.0,1.8204464725016525,5.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0
233,1,10500000.0,35.5,19.0,10.0,4.85622846873454,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0
234,2,10500000.0,48.3,27.1,7.0,5.3286915887079465,20.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0
235,2,10500000.0,35.0,27.0,6.0,3.7067701431296465,3.0,1.0,0.0,0.0,1.0,4.0,9.0,0.0
236,2,10598345.0,61.5,35.0,NA,5.515174218521208,6.0,1.0,1.0,1.0,0.0,3.0,8.0,1.0
237,2,10598345.0,61.5,61.5,0,5.542916000413058,5.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0
238,2,10598345.0,61.4,NA,NA,5.515174218521208,9.0,1.0,1.0,1.0,0.0,3.0,6.0,1.0
239,2,10600000.0,44.0,29.0,6.0,3.231044888908972,3.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
240,1,10661503.0,60.7,60.7,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,4.0,NA,1.0
241,2,10817568.0,51.3,30.0,NA,5.515174218521208,6.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
242,1,10817568.0,51.3,25.0,NA,5.515174218521208,6.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
243,1,10817568.0,51.3,51.3,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,1.0,NA,1.0
244,1,10859151.0,47.6,47.6,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,4.0,NA,1.0
245,1,10900000.0,39.2,32.1,8.0,5.547779287109262,5.0,1.0,1.0,1.0,0.0,6.0,9.0,1.0
246,1,10900000.0,45.0,19.0,22.0,3.6888657040544373,NA,0.0,0.0,1.0,0.0,2.0,12.0,0.0
247,2,10900000.0,45.0,19.0,22.0,3.6888657040544373,NA,0.0,0.0,0.0,0.0,2.0,12.0,0.0
248,1,10900000.0,35.0,19.4,9.5,4.637505944252364,NA,0.0,1.0,1.0,1.0,6.0,14.0,0.0
249,2,10900000.0,43.0,32.0,6.0,4.894037882309105,7.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
250,1,10900000.0,34.0,19.0,6.0,2.840780885667716,10.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0
251,1,10900000.0,40.0,20.0,8.0,4.083752473011557,1.0,1.0,0.0,1.0,1.0,3.0,17.0,0.0
252,,573627600.0,475.0,300.0,NA,1.9001920044847085,5.0,1.0,0.0,1.0,1.0,13.0,13.0,0.0
253,3,71578500.0,120.3,70.0,NA,4.01374911284708,6.0,1.0,1.0,1.0,0.0,3.0,14.0,1.0
254,2,13490000.0,51.0,31.0,10.0,6.055264950407724,10.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0
255,2,10950000.0,67.5,50.0,NA,5.287324502928676,9.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0
256,2,10958128.0,56.4,56.4,0,5.559235342432982,5.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0
257,2,10987111.0,50.0,29.1,9.0,3.6510076145344805,8.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0
258,2,10987000.0,48.4,32.0,7.1,3.6510076145344805,NA,0.0,0.0,0.0,1.0,9.0,9.0,0.0
259,2,10999000.0,40.0,25.2,6.0,4.444202424128406,5.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
260,2,11000000.0,43.0,30.0,6.0,5.479542855056978,5.0,1.0,1.0,0.0,0.0,6.0,8.0,0.0
261,2,11000000.0,47.0,30.0,8.0,4.144604420754801,6.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0
262,1,11000000.0,39.0,20.0,10.0,3.707252624978734,3.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0
263,1,11000000.0,37.0,20.0,9.0,5.491021008299162,10.0,1.0,1.0,1.0,1.0,3.0,7.0,0.0
264,2,11000000.0,38.0,23.0,6.0,4.631689885765802,11.0,1.0,0.0,1.0,1.0,4.0,14.0,0.0
265,1,11000000.0,31.0,18.0,6.0,2.417981615526382,10.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0
266,1,11000000.0,37.0,17.0,9.0,2.7060376935776898,10.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0
267,1,11000000.0,39.0,20.9,8.6,3.324517049426958,5.0,1.0,0.0,0.0,1.0,2.0,14.0,0.0
268,2,11000000.0,39.3,22.9,7.0,3.768820126688398,11.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0
269,1,11000000.0,31.0,18.0,6.0,2.988608731662342,9.0,1.0,0.0,1.0,1.0,8.0,8.0,0.0
270,1,11000000.0,39.0,21.6,7.0,2.0808987502409884,1.0,1.0,1.0,1.0,1.0,11.0,15.0,0.0
271,1,11094266.0,47.8,47.8,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,5.0,NA,1.0
272,1,11150000.0,28.0,NA,NA,2.6163789032261495,7.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0
273,1,11160000.0,27.9,22.9,8.0,2.223648349655786,10.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0
274,1,11160000.0,28.0,NA,NA,2.6163789032261495,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0
275,3,11200000.0,60.0,46.0,6.5,4.456011771535845,12.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
276,3,11200000.0,78.0,43.0,9.0,8.331055961803752,7.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0
277,1,11200000.0,30.0,16.0,6.0,1.3337756090649016,7.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0
278,1,11249465.0,38.6,20.0,6.0,3.6683377080570043,8.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0
279,2,11300000.0,44.2,31.0,6.0,2.9597090415765526,5.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0
280,4,69900000.0,124.0,87.0,15.0,2.5929967416431414,7.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0
281,1,223077400.0,170.0,120.0,NA,2.083138729819784,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
282,3,63044800.0,145.6,110.0,20.0,2.969953870471315,5.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0
283,4,11300000.0,73.0,51.0,9.0,7.039823385172991,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
284,2,11368000.0,39.2,NA,NA,5.547779287109262,5.0,1.0,1.0,0.0,0.0,7.0,8.0,0.0
285,3,11390000.0,54.0,30.0,NA,5.632632874708392,NA,0.0,1.0,0.0,1.0,2.0,5.0,0.0
286,1,11400000.0,43.0,20.0,14.0,6.271086285383713,5.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0
287,1,11400000.0,35.8,15.1,10.0,3.5837130443872565,5.0,1.0,1.0,0.0,1.0,8.0,12.0,0.0
288,2,11500000.0,36.3,21.5,7.7,2.7923315920616782,5.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0
289,2,11500000.0,40.0,23.0,6.0,3.0400785435251434,3.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
290,2,11500000.0,38.7,23.1,7.0,5.439760129516338,5.0,1.0,0.0,1.0,1.0,9.0,12.0,0.0
291,1,11500000.0,44.5,24.5,10.0,2.0687466629478934,10.0,1.0,1.0,1.0,0.0,10.0,14.0,0.0
292,2,11500000.0,65.7,38.0,10.0,5.397224668704855,7.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0
293,1,11500000.0,38.5,15.2,10.7,3.4820982064525747,7.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0
294,2,11500000.0,48.0,17.0,7.0,3.6510076145344805,NA,0.0,0.0,1.0,1.0,3.0,9.0,0.0
295,1,11500000.0,40.0,19.0,8.0,4.221886992447217,1.0,1.0,0.0,1.0,1.0,6.0,17.0,0.0
296,2,11530000.0,52.0,36.5,7.0,3.9114016283158874,5.0,1.0,0.0,1.0,1.0,5.0,8.0,0.0
297,3,11650000.0,56.0,34.0,6.2,5.72471265946063,11.0,1.0,0.0,1.0,1.0,8.0,9.0,0.0
298,2,11650000.0,50.0,33.0,7.0,6.249196068428035,5.0,1.0,1.0,1.0,1.0,7.0,12.0,0.0
299,2,11700000.0,52.0,34.0,10.0,8.142732430405358,NA,0.0,0.0,0.0,1.0,6.0,14.0,0.0
300,1,11720000.0,39.0,17.7,10.0,3.8363529490034636,9.0,1.0,0.0,1.0,1.0,9.0,16.0,0.0
301,2,11750000.0,44.0,28.0,5.5,2.397211361992699,NA,0.0,0.0,1.0,1.0,3.0,5.0,0.0
302,2,11800000.0,53.0,30.0,9.0,3.6896778630814846,6.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0
303,2,11850000.0,38.7,23.1,6.5,5.439760129516338,3.0,1.0,1.0,1.0,1.0,9.0,12.0,0.0
304,2,11890000.0,51.0,29.1,9.4,6.633791843825575,10.0,1.0,1.0,1.0,1.0,6.0,12.0,0.0
305,2,11900000.0,52.7,31.5,8.1,4.428529214455062,3.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0
306,2,11900000.0,43.2,28.0,6.0,3.1199608534963743,8.0,1.0,1.0,1.0,1.0,8.0,9.0,0.0
307,2,11900000.0,55.8,37.0,10.0,4.373520489761981,13.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0
308,2,36500000.0,54.0,31.0,8.0,1.88047152311759,8.0,1.0,1.0,1.0,1.0,3.0,10.0,0.0
309,2,44900000.0,133.0,100.0,20.0,2.1475942932023577,NA,0.0,1.0,0.0,1.0,5.0,5.0,0.0
310,2,23020800.0,65.0,50.0,15.0,4.7288428292546145,10.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0
311,1,11929794.0,47.9,47.9,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,4.0,NA,1.0
312,2,11950000.0,45.0,29.0,6.0,3.790159217820038,NA,0.0,0.0,0.0,0.0,2.0,9.0,0.0
313,2,11980000.0,62.0,33.0,10.0,5.543300332026996,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0
314,1,12000000.0,40.0,19.0,10.0,4.083752473011557,2.0,1.0,1.0,0.0,0.0,5.0,17.0,0.0
315,2,12000000.0,41.7,24.9,6.5,4.411340596779461,10.0,1.0,1.0,0.0,1.0,6.0,9.0,0.0
316,1,12000000.0,37.8,14.2,8.1,2.631036055396932,4.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0
317,2,12000000.0,60.7,36.0,6.7,6.523477868592444,8.0,1.0,0.0,0.0,1.0,5.0,16.0,0.0
318,2,12000000.0,35.0,25.0,6.0,2.972968074246412,4.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0
319,3,12000000.0,51.5,33.2,6.0,5.391765598270537,8.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
320,1,12000000.0,45.0,22.0,12.0,5.213666447006487,3.0,1.0,0.0,1.0,1.0,15.0,18.0,0.0
321,3,12000000.0,55.0,45.0,6.4,5.316370041993586,3.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0
322,2,11999999.0,49.2,32.0,8.0,4.360179454106128,NA,0.0,0.0,1.0,0.0,6.0,7.0,0.0
323,2,12000000.0,42.9,32.5,5.0,1.8500086448509394,6.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0
324,2,12000000.0,43.0,33.0,6.0,1.8500086448509394,5.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0
325,3,12050000.0,64.0,40.0,6.3,4.660617537763508,7.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
326,2,12100000.0,54.6,37.0,12.0,4.5188545453995514,5.0,1.0,1.0,1.0,1.0,7.0,9.0,0.0
327,2,12109916.0,53.8,36.6,7.6,4.22363119566575,7.0,1.0,1.0,1.0,1.0,6.0,9.0,0.0
328,1,12149427.0,38.6,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0
329,1,12149400.0,38.6,31.7,8.0,3.6389192364082854,5.0,1.0,1.0,1.0,0.0,2.0,7.0,1.0
330,1,12149427.0,38.6,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0
331,1,12149427.0,38.6,NA,NA,3.6683377080570043,8.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0
332,3,12150000.0,60.0,35.0,15.0,5.411531766424297,NA,0.0,0.0,0.0,1.0,5.0,9.0,0.0
333,1,12177740.0,38.7,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0
334,2,12200000.0,36.0,28.0,5.0,2.4289269599526246,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
335,3,12200000.0,60.0,43.0,6.0,5.411531766424297,10.0,1.0,0.0,0.0,1.0,5.0,9.0,0.0
336,3,41428660.0,119.0,119.0,0,2.1115440240731687,5.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0
337,2,23739600.0,76.6,40.0,15.0,2.8459607542682774,7.0,1.0,1.0,1.0,1.0,2.0,8.0,0.0
338,2,35100000.0,78.0,50.0,15.0,5.617401316133292,4.0,1.0,0.0,0.0,0.0,71.0,95.0,0.0
339,3,12200000.0,64.0,40.0,6.3,4.660617537763508,5.0,1.0,0.0,1.0,1.0,4.0,9.0,0.0
340,2,12200000.0,45.0,30.0,6.0,3.4140786317987644,NA,0.0,0.0,0.0,1.0,7.0,12.0,0.0
341,1,12240000.0,30.6,NA,NA,2.6163789032261495,12.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0
342,3,12250000.0,60.0,43.0,6.0,5.411531766424297,7.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0
343,2,12250000.0,51.0,30.0,9.5,3.4941488655552138,7.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0
344,1,12300000.0,36.0,19.0,10.0,4.631689885765802,5.0,1.0,0.0,1.0,1.0,3.0,14.0,0.0
345,1,12300000.0,43.5,10.7,18.1,3.464962497768431,10.0,1.0,1.0,1.0,1.0,9.0,19.0,1.0
346,2,12300000.0,50.0,32.0,8.0,4.248111320883334,8.0,1.0,0.0,1.0,0.0,5.0,12.0,0.0
347,3,12300000.0,51.5,33.2,6.0,5.391765598270537,10.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0
348,2,12300000.0,50.5,31.0,9.6,5.104394421971819,NA,0.0,0.0,1.0,0.0,12.0,12.0,0.0
349,3,12312000.0,64.0,43.0,8.0,3.464962497768431,5.0,1.0,0.0,0.0,1.0,8.0,16.0,0.0
350,3,12350000.0,55.5,42.0,6.0,2.9394258523255425,8.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0
351,3,12357700.0,64.7,45.7,NA,5.964426330463657,NA,0.0,1.0,1.0,0.0,6.0,19.0,1.0
352,1,12393120.0,38.6,NA,NA,3.630360081993,5.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0
353,1,12393120.0,38.6,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,3.0,7.0,1.0
354,2,12400000.0,38.0,25.0,6.0,2.3754922699344365,10.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0
355,1,12450000.0,38.0,21.0,8.0,3.0102024248878028,10.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0
356,1,12480000.0,47.0,22.0,10.0,4.470641228347703,7.0,1.0,1.0,0.0,1.0,8.0,9.0,0.0
357,3,12490000.0,56.0,45.4,6.0,2.9301906477333977,NA,0.0,1.0,1.0,1.0,3.0,5.0,0.0
358,2,12500000.0,53.0,35.0,10.0,3.6412437792444896,10.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
359,2,12500000.0,56.0,30.0,9.0,7.888914678950988,12.0,1.0,0.0,1.0,0.0,2.0,12.0,0.0
360,1,12500000.0,40.1,23.1,8.0,3.7231860701444517,2.0,1.0,1.0,1.0,1.0,5.0,9.0,0.0
361,2,12500000.0,50.9,30.3,8.5,5.12002051498446,7.0,1.0,0.0,0.0,1.0,10.0,17.0,0.0
362,1,12533034.0,38.7,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0
363,2,12600000.0,37.0,NA,NA,2.4289269599526246,13.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
364,1,12900000.0,32.0,16.0,8.0,2.6995715343955236,NA,0.0,1.0,1.0,0.0,3.0,8.0,0.0
365,3,85000000.0,138.0,86.9,16.0,3.027688938163158,5.0,1.0,1.0,0.0,1.0,6.0,13.0,0.0
366,4,133846440.0,170.0,140.0,30.0,2.735518108386897,2.0,0.0,1.0,1.0,1.0,4.0,NA,0.0
367,1,12600000.0,40.0,NA,40.0,5.515174218521208,5.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0
368,1,12600000.0,38.8,31.8,8.0,5.601605887553603,5.0,1.0,1.0,1.0,1.0,6.0,8.0,1.0
369,3,12600000.0,60.0,49.0,6.0,5.411531766424297,10.0,1.0,0.0,1.0,1.0,5.0,9.0,0.0
370,1,12600000.0,39.0,NA,NA,5.547779287109262,5.0,1.0,1.0,0.0,0.0,7.0,10.0,0.0
371,1,12600000.0,38.8,38.8,0,5.547779287109262,7.0,1.0,1.0,0.0,1.0,7.0,10.0,0.0
372,1,12600000.0,37.8,37.8,0,5.601605887553603,3.0,1.0,1.0,0.0,1.0,7.0,10.0,0.0
373,1,12614713.0,38.5,NA,NA,3.630360081993,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0
374,1,12614713.0,38.5,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,4.0,7.0,1.0
375,2,12646834.0,50.3,30.0,NA,5.515174218521208,6.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0
376,1,12646834.0,50.3,25.0,NA,5.515174218521208,6.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0
377,1,12646834.0,50.3,50.3,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,2.0,NA,1.0
378,1,12751098.0,60.8,60.8,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,5.0,NA,1.0
379,3,12800000.0,56.4,40.1,5.4,6.035163476457931,12.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0
380,1,12888859.0,38.6,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,5.0,7.0,1.0
381,2,12900000.0,51.0,28.0,7.0,6.6554714175243355,11.0,1.0,1.0,0.0,1.0,12.0,17.0,0.0
382,2,12900000.0,48.0,32.0,6.0,3.1002046066298408,5.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0
383,2,12900000.0,39.0,23.0,6.5,1.1752612698211897,NA,0.0,0.0,0.0,1.0,2.0,12.0,0.0
384,3,12900000.0,58.3,39.5,6.0,4.785515492125201,NA,0.0,1.0,1.0,0.0,3.0,12.0,0.0
385,2,12900000.0,54.0,44.2,NA,7.159420185228047,NA,0.0,1.0,0.0,1.0,4.0,5.0,0.0
386,1,12947200.0,44.8,10.9,20.2,3.464962497768431,10.0,1.0,1.0,1.0,1.0,9.0,19.0,1.0
387,2,12950000.0,45.0,25.0,6.0,4.002174158386792,15.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0
388,2,12950000.0,53.5,32.0,8.1,5.067578690353644,NA,0.0,0.0,1.0,1.0,8.0,17.0,0.0
389,2,12990000.0,53.0,33.0,9.0,5.574150535536516,NA,0.0,1.0,1.0,1.0,6.0,14.0,0.0
390,3,13000000.0,58.7,44.6,6.0,4.051725007638819,13.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0
391,2,13000000.0,67.0,40.0,NA,4.00561731688344,NA,0.0,1.0,1.0,0.0,3.0,44.0,1.0
392,,535385760.0,399.0,NA,NA,0.9844146676663801,7.0,1.0,0.0,0.0,0.0,8.0,9.0,0.0
393,3,83921718.0,138.6,NA,NA,3.201419688314625,6.0,1.0,0.0,1.0,0.0,3.0,11.0,1.0
394,3,235824680.0,183.7,NA,NA,0.9844146676663801,7.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0
395,2,13000000.0,45.0,31.0,6.0,4.0704592074870005,4.0,1.0,1.0,0.0,1.0,4.0,8.0,0.0
396,2,13000000.0,64.0,34.0,13.0,5.934263411827107,11.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0
397,2,13000000.0,55.0,34.0,9.0,3.7803865176676776,9.0,1.0,0.0,1.0,0.0,2.0,6.0,0.0
398,2,13000000.0,64.5,34.2,12.0,5.249682233591651,5.0,1.0,0.0,1.0,1.0,3.0,16.0,0.0
399,2,13000000.0,51.9,51.9,0,5.601605887553603,NA,0.0,1.0,0.0,0.0,4.0,7.0,0.0
400,2,13000000.0,52.0,52.0,0,5.601605887553603,NA,0.0,0.0,0.0,0.0,4.0,7.0,0.0
401,3,13000000.0,65.0,38.0,8.0,4.961565072532569,5.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0
402,2,13000000.0,56.0,28.0,10.8,2.818796791734549,5.0,1.0,0.0,1.0,1.0,1.0,16.0,0.0
403,1,13000000.0,26.0,20.0,6.0,2.379906226493633,6.0,1.0,1.0,1.0,1.0,10.0,12.0,1.0
404,2,13000000.0,40.0,29.0,8.0,3.524592870298155,6.0,1.0,0.0,0.0,1.0,6.0,12.0,0.0
405,2,13000000.0,58.6,39.0,7.0,5.041609838434829,3.0,1.0,0.0,1.0,0.0,11.0,12.0,0.0
406,1,13000000.0,36.7,19.0,9.0,2.3737393832615825,5.0,1.0,1.0,1.0,1.0,5.0,12.0,0.0
407,1,13000000.0,26.0,NA,NA,2.379906226493633,3.0,1.0,1.0,1.0,1.0,10.0,12.0,1.0
408,2,13000000.0,60.0,32.0,9.8,8.4207155163245,5.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0
409,2,13000000.0,63.0,35.0,11.0,3.054307440087581,5.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0
410,2,13000000.0,41.0,26.0,8.0,3.435515591144465,NA,0.0,1.0,1.0,1.0,8.0,12.0,0.0
411,1,13149940.0,38.0,NA,NA,3.6683377080570043,8.0,1.0,0.0,1.0,0.0,7.0,7.0,1.0
412,3,13200000.0,54.4,30.0,10.0,3.866599932880933,NA,0.0,1.0,1.0,0.0,2.0,8.0,0.0
413,2,13200000.0,58.0,33.0,9.0,5.792625445337273,4.0,1.0,1.0,0.0,1.0,5.0,9.0,0.0
414,2,13200000.0,44.1,30.0,5.0,2.2931999552816285,11.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
415,1,13300000.0,43.4,35.6,8.0,5.547779287109262,5.0,1.0,1.0,1.0,0.0,2.0,9.0,1.0
416,2,13300000.0,53.5,32.2,9.0,5.894430287706376,5.0,1.0,0.0,1.0,1.0,14.0,17.0,0.0
417,3,13300000.0,64.3,43.3,10.2,5.104394421971819,NA,0.0,0.0,0.0,1.0,2.0,12.0,0.0
418,4,13300000.0,62.0,42.0,6.0,3.165916718802586,7.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0
419,2,13399000.0,55.0,34.0,8.0,3.78634714142521,9.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0
420,2,40910468.0,45.6,25.0,12.0,0.9176447693140272,2.0,1.0,1.0,1.0,0.0,6.0,7.0,1.0
421,4,265143424.0,172.8,138.0,NA,1.5851664707248305,7.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0
422,4,84000000.0,143.0,97.0,17.0,1.783135219204565,3.0,0.0,1.0,0.0,1.0,4.0,6.0,0.0
423,2,13400000.0,51.0,30.4,10.0,5.906806002959797,12.0,1.0,0.0,1.0,1.0,2.0,17.0,0.0
424,3,13400000.0,63.0,45.0,7.0,3.936588043758951,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
425,3,13450000.0,75.0,56.0,7.0,3.323829400746264,15.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0
426,1,13490000.0,46.6,21.0,11.0,3.5524711141853835,NA,0.0,1.0,1.0,1.0,13.0,16.0,0.0
427,2,13500000.0,70.5,52.0,8.0,3.652358214026306,NA,0.0,0.0,1.0,0.0,2.0,8.0,0.0
428,2,13500000.0,52.2,32.2,8.0,3.6867599409827196,3.0,1.0,0.0,0.0,1.0,3.0,8.0,0.0
429,3,13500000.0,55.0,40.0,5.0,3.1764392781142443,5.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0
430,2,13500000.0,63.0,43.0,8.0,4.422936644395065,5.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0
431,2,13500000.0,63.8,43.0,10.0,4.65323758614838,10.0,1.0,1.0,0.0,1.0,4.0,6.0,0.0
432,1,13500000.0,42.3,18.6,11.8,2.25905067038347,11.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
433,2,13500000.0,58.5,31.6,9.6,6.755020537470961,15.0,1.0,1.0,0.0,1.0,8.0,22.0,0.0
434,3,13600000.0,64.0,43.0,9.5,5.926850733425369,10.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0
435,3,13600000.0,65.4,44.5,11.0,6.04810255067503,3.0,1.0,0.0,1.0,1.0,8.0,12.0,0.0
436,2,13600000.0,53.1,33.0,11.0,2.050859048192862,7.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0
437,1,13641600.0,39.2,NA,NA,5.601605887553603,5.0,1.0,1.0,0.0,0.0,9.0,10.0,0.0
438,2,13700000.0,53.0,32.0,8.0,3.7539023662021647,5.0,1.0,0.0,0.0,1.0,8.0,11.0,0.0
439,1,13748136.0,54.8,54.8,0,5.515174218521208,6.0,1.0,0.0,1.0,1.0,4.0,NA,1.0
440,2,13800000.0,57.0,37.0,10.0,4.265665591131757,10.0,1.0,1.0,0.0,1.0,4.0,5.0,0.0
441,2,13800000.0,52.0,27.7,8.0,3.358459534384173,8.0,1.0,1.0,1.0,1.0,5.0,12.0,0.0
442,2,13850000.0,43.0,23.1,7.3,3.4505708764000573,3.0,1.0,1.0,0.0,1.0,10.0,12.0,0.0
443,1,13889099.0,39.5,NA,NA,3.630360081993,5.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0
444,1,13900000.0,42.8,34.0,NA,2.0777163136987786,7.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0
445,3,13900000.0,60.0,39.0,9.0,4.358426602031968,7.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0
446,2,13900000.0,58.0,36.0,8.0,3.1820976639206853,10.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0
447,3,13900000.0,83.0,54.3,11.5,4.2834872205272285,12.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0
448,4,86000000.0,176.3,176.3,0,3.049142127450719,14.0,1.0,1.0,0.0,0.0,14.0,22.0,0.0
449,4,76483680.0,161.0,NA,NA,1.8114297863973567,13.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
450,3,122000000.0,124.4,72.9,8.3,1.1968864953217169,NA,0.0,1.0,0.0,0.0,2.0,7.0,0.0
451,3,13900000.0,92.0,57.6,NA,5.659214990511136,4.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0
